test_id, mos
test_000, 2.9323439598083496
test_001, 3.5729150772094727
test_002, 3.999798536300659
test_003, 2.9324026107788086
test_004, 3.333855152130127
test_005, 3.3486173152923584
test_006, 4.2434983253479
test_007, 3.014286518096924
test_008, 4.133255958557129
test_009, 3.2800419330596924
test_010, 3.4868874549865723
test_011, 4.068752288818359
test_012, 3.951256275177002
test_013, 2.7461416721343994
test_014, 4.123104095458984
test_015, 3.406717538833618
test_016, 2.882577419281006
test_017, 3.0904948711395264
test_018, 2.6106743812561035
test_019, 3.2109627723693848
test_020, 3.090524911880493
test_021, 3.413806915283203
test_022, 3.371229410171509
test_023, 2.8695719242095947
test_024, 3.2434144020080566
test_025, 3.1535658836364746
test_026, 3.1350159645080566
test_027, 3.6579573154449463
test_028, 3.0276196002960205
test_029, 3.083526372909546
test_030, 3.034600019454956
test_031, 2.895684242248535
test_032, 3.8131985664367676
test_033, 3.773489475250244
test_034, 2.8444056510925293
test_035, 3.240274429321289
test_036, 2.6110317707061768
test_037, 2.5686144828796387
test_038, 3.893510341644287
test_039, 4.394002914428711
test_040, 2.683711528778076
test_041, 4.41714334487915
test_042, 3.0750348567962646
test_043, 3.0437171459198
test_044, 3.0951268672943115
test_045, 3.164816379547119
test_046, 2.9070465564727783
test_047, 4.204536437988281
test_048, 3.447608470916748
test_049, 3.2939059734344482
test_050, 3.1643967628479004
test_051, 4.2695441246032715
test_052, 3.732919931411743
test_053, 3.623438596725464
test_054, 3.0893163681030273
test_055, 3.1738502979278564
test_056, 4.208694934844971
test_057, 4.085737228393555
test_058, 3.1792492866516113
test_059, 3.6775522232055664
test_060, 3.2966012954711914
test_061, 3.929494619369507
test_062, 3.3742733001708984
test_063, 2.9733099937438965
test_064, 2.665755271911621
test_065, 2.740065574645996
test_066, 3.025817394256592
test_067, 3.0791053771972656
test_068, 2.9005067348480225
test_069, 3.378617525100708
test_070, 2.7356271743774414
test_071, 4.116429328918457
test_072, 2.581747531890869
test_073, 3.2001538276672363
test_074, 3.1839439868927
test_075, 2.368173360824585
test_076, 3.1153221130371094
test_077, 2.941983699798584
test_078, 3.332815647125244
test_079, 3.073495864868164
test_080, 3.3301923274993896
test_081, 4.124257564544678
test_082, 4.386378765106201
test_083, 3.3028271198272705
test_084, 4.0041184425354
test_085, 3.5991997718811035
test_086, 3.4655957221984863
test_087, 4.163692951202393
test_088, 3.241708993911743
test_089, 3.309314727783203
test_090, 4.468822002410889
test_091, 4.586293697357178
test_092, 4.225459098815918
test_093, 3.993903636932373
test_094, 3.9518232345581055
test_095, 4.424160480499268
test_096, 4.085757255554199
test_097, 4.216429710388184
test_098, 4.210089206695557
test_099, 3.0120174884796143
test_100, 3.8693783283233643
test_101, 3.12129545211792
test_102, 4.341665267944336
test_103, 2.833909749984741
test_104, 4.168534278869629
test_105, 4.0977911949157715
test_106, 3.878754138946533
test_107, 4.3776774406433105
test_108, 3.533764123916626
test_109, 3.889981269836426
test_110, 4.096846103668213
test_111, 2.892662286758423
test_112, 4.154470443725586
test_113, 2.7313485145568848
test_114, 2.9139909744262695
test_115, 3.2604329586029053
test_116, 2.8182010650634766
test_117, 3.8897058963775635
test_118, 2.703742742538452
test_119, 3.0104830265045166
test_120, 2.8938491344451904
test_121, 3.5300064086914062
test_122, 2.877443313598633
test_123, 2.863609552383423
test_124, 2.936067581176758
test_125, 2.92203950881958
test_126, 3.064645290374756
test_127, 3.3144571781158447
test_128, 3.763439178466797
test_129, 4.103707313537598
test_130, 3.7304673194885254
test_131, 3.8568897247314453
test_132, 3.4741084575653076
test_133, 4.118705749511719
test_134, 3.7827048301696777
test_135, 3.2540552616119385
test_136, 3.7929656505584717
test_137, 4.415496349334717
test_138, 3.300102710723877
test_139, 4.153063774108887
test_140, 4.455381870269775
test_141, 3.0768158435821533
test_142, 4.382489204406738
test_143, 3.8423571586608887
test_144, 2.9534850120544434
test_145, 2.8314220905303955
test_146, 2.9050405025482178
test_147, 2.8023955821990967
test_148, 3.1481995582580566
test_149, 2.976691246032715
test_150, 2.8478496074676514
test_151, 3.3176841735839844
test_152, 2.9772679805755615
test_153, 3.055490255355835
test_154, 3.117074728012085
test_155, 2.6209707260131836
test_156, 3.5555548667907715
test_157, 3.7724077701568604
test_158, 3.286712169647217
test_159, 3.5369458198547363
test_160, 3.0539848804473877
test_161, 3.043457269668579
test_162, 3.8440909385681152
test_163, 4.275195598602295
test_164, 4.7797465324401855
test_165, 4.436209201812744
test_166, 3.0084896087646484
test_167, 3.424426317214966
test_168, 2.8556294441223145
test_169, 3.8934223651885986
test_170, 2.6868081092834473
test_171, 2.887756824493408
test_172, 3.1749086380004883
test_173, 3.7934730052948
test_174, 3.248150110244751
test_175, 3.0299410820007324
test_176, 2.5550408363342285
test_177, 3.0919203758239746
test_178, 4.215360164642334
test_179, 4.271956443786621
test_180, 2.989339590072632
test_181, 2.9617180824279785
test_182, 3.5347044467926025
test_183, 3.090993881225586
test_184, 2.9500160217285156
test_185, 3.083012580871582
test_186, 3.90561580657959
test_187, 3.1700077056884766
test_188, 4.021230220794678
test_189, 3.331958055496216
test_190, 3.165804386138916
test_191, 4.458846092224121
test_192, 2.9670472145080566
test_193, 2.9184346199035645
test_194, 2.3993217945098877
test_195, 3.2344374656677246
test_196, 4.484772205352783
test_197, 2.9318344593048096
test_198, 2.678184747695923
test_199, 4.036892414093018
test_200, 2.9361989498138428
test_201, 2.825140953063965
test_202, 2.699672222137451
test_203, 4.2059736251831055
test_204, 3.3955237865448
test_205, 2.9726827144622803
test_206, 2.896883010864258
test_207, 2.8164379596710205
test_208, 3.5445826053619385
test_209, 2.8904829025268555
test_210, 2.6541554927825928
test_211, 2.617907762527466
test_212, 3.2150039672851562
test_213, 2.8237786293029785
test_214, 2.9818265438079834
test_215, 2.753021001815796
test_216, 3.8275344371795654
test_217, 2.6390466690063477
test_218, 3.0494818687438965
test_219, 2.7720603942871094
test_220, 3.23585844039917
test_221, 2.600864887237549
test_222, 2.5055909156799316
test_223, 2.3274850845336914
test_224, 2.7023065090179443
test_225, 2.501119375228882
test_226, 2.4656291007995605
test_227, 2.915009021759033
test_228, 3.6342666149139404
test_229, 2.823643207550049
test_230, 2.9513437747955322
test_231, 2.7056262493133545
test_232, 3.5569846630096436
test_233, 2.6296768188476562
test_234, 3.013904094696045
test_235, 2.5083701610565186
test_236, 3.030893564224243
test_237, 2.5052530765533447
test_238, 2.222248077392578
test_239, 2.8274405002593994
test_240, 2.8693716526031494
test_241, 2.352571725845337
test_242, 2.373605251312256
test_243, 3.021939754486084
test_244, 2.770012617111206
test_245, 3.5088601112365723
test_246, 2.3022589683532715
test_247, 2.704354763031006
test_248, 3.074869155883789
test_249, 2.8505351543426514
test_250, 2.9856159687042236
test_251, 2.503145933151245
test_252, 2.433149814605713
test_253, 2.6849677562713623
test_254, 2.799010753631592
test_255, 2.597470998764038
test_256, 3.381051778793335
test_257, 2.7792418003082275
test_258, 3.2744736671447754
test_259, 2.9415557384490967
test_260, 2.9346325397491455
test_261, 3.90073561668396
test_262, 2.6894683837890625
test_263, 2.9266138076782227
test_264, 4.112981796264648
test_265, 3.2262420654296875
test_266, 2.777735471725464
test_267, 3.763404369354248
test_268, 3.2317888736724854
test_269, 3.2242188453674316
test_270, 3.0767502784729004
test_271, 2.660810708999634
test_272, 3.3990237712860107
test_273, 3.582535982131958
test_274, 2.7676796913146973
test_275, 3.078343391418457
test_276, 4.338360786437988
test_277, 2.987738609313965
test_278, 2.8988451957702637
test_279, 4.03164529800415
test_280, 3.377056360244751
test_281, 3.072441577911377
test_282, 2.5660042762756348
test_283, 2.9661693572998047
test_284, 3.278296947479248
test_285, 3.4237940311431885
test_286, 3.3145062923431396
test_287, 3.796081781387329
test_288, 3.0611934661865234
test_289, 4.252842903137207
test_290, 4.469757556915283
test_291, 3.0779402256011963
test_292, 3.0463898181915283
test_293, 3.993192195892334
test_294, 3.073169469833374
test_295, 4.013525009155273
test_296, 3.053426504135132
test_297, 3.0468828678131104
test_298, 4.275869369506836
test_299, 3.1280901432037354
test_300, 3.5876896381378174
test_301, 3.4375288486480713
test_302, 3.9358127117156982
test_303, 3.075380802154541
test_304, 2.962132453918457
test_305, 3.2608284950256348
test_306, 2.9047586917877197
test_307, 3.0259976387023926
test_308, 2.6809072494506836
test_309, 2.918341875076294
test_310, 3.053471088409424
test_311, 2.7019848823547363
test_312, 2.571146249771118
test_313, 2.97941517829895
test_314, 2.4996352195739746
test_315, 3.2328438758850098
test_316, 2.4287595748901367
test_317, 3.0157628059387207
test_318, 4.482573509216309
test_319, 2.7547457218170166
test_320, 4.079947471618652
test_321, 3.2362303733825684
test_322, 2.5173959732055664
test_323, 2.630347728729248
test_324, 3.9203474521636963
test_325, 2.9617202281951904
test_326, 2.441793918609619
test_327, 2.8585338592529297
test_328, 2.588636875152588
test_329, 2.859408378601074
test_330, 2.4958837032318115
test_331, 2.7383739948272705
test_332, 2.8856537342071533
test_333, 2.7182729244232178
test_334, 2.3747947216033936
test_335, 3.211230754852295
test_336, 3.2833075523376465
test_337, 2.6044676303863525
test_338, 3.1056935787200928
test_339, 3.0151760578155518
test_340, 4.67214822769165
test_341, 3.123854875564575
test_342, 3.0816359519958496
test_343, 3.071774959564209
test_344, 3.9901647567749023
test_345, 3.294558048248291
test_346, 3.053650379180908
test_347, 4.093894958496094
test_348, 3.350370407104492
test_349, 3.394735813140869
test_350, 2.869652509689331
test_351, 3.1767516136169434
test_352, 2.9710235595703125
test_353, 4.602455139160156
test_354, 3.403754711151123
test_355, 3.31640625
test_356, 3.583303928375244
test_357, 4.073558330535889
test_358, 3.4102487564086914
test_359, 3.1044328212738037
test_360, 2.963731527328491
test_361, 3.2902846336364746
test_362, 3.4079782962799072
test_363, 2.896798610687256
test_364, 3.090852737426758
test_365, 3.129148244857788
test_366, 3.063755750656128
test_367, 3.1364564895629883
test_368, 4.076249599456787
test_369, 3.2783329486846924
test_370, 4.3697428703308105
test_371, 4.235270977020264
test_372, 3.3730015754699707
test_373, 3.489281177520752
test_374, 3.9642043113708496
test_375, 2.958259105682373
test_376, 3.5360419750213623
test_377, 3.7343482971191406
test_378, 3.034811496734619
test_379, 4.061330795288086
test_380, 3.790842056274414
test_381, 3.2823846340179443
test_382, 3.537949800491333
test_383, 3.154672145843506
test_384, 3.1868386268615723
test_385, 2.9746854305267334
test_386, 3.423522710800171
test_387, 3.912446975708008
test_388, 3.696742534637451
test_389, 3.5294368267059326
test_390, 4.155609607696533
test_391, 3.8140172958374023
test_392, 4.557923316955566
test_393, 3.357787847518921
test_394, 3.477975845336914
test_395, 4.429984092712402
test_396, 3.0940327644348145
test_397, 4.526585578918457
test_398, 3.228743553161621
test_399, 4.298467636108398
test_400, 3.157623052597046
test_401, 3.460359573364258
test_402, 4.125514984130859
test_403, 3.865429401397705
test_404, 3.57806134223938
test_405, 4.478180885314941
test_406, 3.554027795791626
test_407, 3.259748935699463
test_408, 3.354342460632324
test_409, 3.037630081176758
test_410, 3.1220412254333496
test_411, 4.017333507537842
test_412, 3.4897234439849854
test_413, 2.7038216590881348
test_414, 4.2646565437316895
test_415, 4.536486625671387
test_416, 4.2309651374816895
test_417, 3.685555934906006
test_418, 3.548095703125
test_419, 3.569654703140259
test_420, 3.3750317096710205
test_421, 4.029531002044678
test_422, 3.9304332733154297
test_423, 3.2283596992492676
test_424, 2.5513484477996826
test_425, 4.183743953704834
test_426, 3.117401123046875
test_427, 3.741025447845459
test_428, 3.2259860038757324
test_429, 3.082927703857422
test_430, 2.8999602794647217
test_431, 4.057477951049805
test_432, 2.8973469734191895
test_433, 2.9696836471557617
test_434, 2.8492074012756348
test_435, 2.7590017318725586
test_436, 2.6448726654052734
test_437, 2.9699337482452393
test_438, 3.682324171066284
test_439, 3.3307583332061768
test_440, 3.4137508869171143
test_441, 2.99937105178833
test_442, 3.6533918380737305
test_443, 2.8906233310699463
test_444, 2.492551803588867
test_445, 2.942831039428711
test_446, 3.3370137214660645
test_447, 2.3102946281433105
test_448, 3.2894484996795654
test_449, 4.055975914001465
test_450, 3.27195143699646
test_451, 3.147834539413452
test_452, 4.5017218589782715
test_453, 4.429533958435059
test_454, 2.944091558456421
test_455, 2.8528120517730713
test_456, 3.5681064128875732
test_457, 4.131965637207031
test_458, 3.8439271450042725
test_459, 3.224669933319092
test_460, 4.046326637268066
test_461, 3.1147327423095703
test_462, 3.217710494995117
test_463, 3.32151460647583
test_464, 3.6230530738830566
test_465, 3.1241583824157715
test_466, 3.014756917953491
test_467, 2.747485876083374
test_468, 3.2123520374298096
test_469, 3.0610511302948
test_470, 2.3875951766967773
test_471, 3.11517333984375
test_472, 3.2251343727111816
test_473, 2.6834590435028076
test_474, 2.6235742568969727
test_475, 3.4952545166015625
test_476, 2.704988718032837
test_477, 3.159989833831787
test_478, 3.0454955101013184
test_479, 2.395408868789673
test_480, 2.696584701538086
test_481, 2.6894357204437256
test_482, 2.4407498836517334
test_483, 3.871995210647583
test_484, 2.2852559089660645
test_485, 2.8276004791259766
test_486, 2.9447667598724365
test_487, 2.8872716426849365
test_488, 3.012995719909668
test_489, 2.865063190460205
test_490, 2.4401066303253174
test_491, 2.822805881500244
test_492, 2.5846667289733887
test_493, 2.7912676334381104
test_494, 2.627797842025757
test_495, 2.8100903034210205
test_496, 3.108366012573242
test_497, 3.5415143966674805
test_498, 3.1151397228240967
test_499, 4.09577751159668
test_500, 2.847010374069214
test_501, 3.349792957305908
test_502, 4.207831382751465
test_503, 3.2356455326080322
test_504, 3.26810622215271
test_505, 3.2216415405273438
test_506, 3.1130237579345703
test_507, 3.595445394515991
test_508, 3.2953860759735107
test_509, 3.5350112915039062
test_510, 3.0877959728240967
test_511, 4.107470512390137
test_512, 3.4201931953430176
test_513, 3.1399528980255127
test_514, 3.0696234703063965
test_515, 2.7177834510803223
test_516, 2.783421754837036
test_517, 2.771021842956543
test_518, 4.042419910430908
test_519, 2.9482016563415527
test_520, 3.214181900024414
test_521, 3.2154366970062256
test_522, 2.8545947074890137
test_523, 3.0796358585357666
test_524, 2.9540038108825684
test_525, 3.2564823627471924
test_526, 3.165198564529419
test_527, 3.1693320274353027
test_528, 2.807762384414673
test_529, 2.8761942386627197
test_530, 2.7845354080200195
test_531, 2.9619836807250977
test_532, 2.7711288928985596
test_533, 3.7009706497192383
test_534, 3.002717971801758
test_535, 2.733407974243164
test_536, 3.148259401321411
test_537, 2.8444955348968506
test_538, 3.1225645542144775
test_539, 2.9461872577667236
test_540, 2.9600350856781006
test_541, 3.084791898727417
test_542, 4.256783485412598
test_543, 2.9978220462799072
test_544, 3.231163740158081
test_545, 3.7557876110076904
test_546, 2.9520366191864014
test_547, 3.481231212615967
test_548, 3.851408004760742
test_549, 4.031064510345459
test_550, 4.429249286651611
test_551, 2.912620782852173
test_552, 3.1585283279418945
test_553, 2.9148993492126465
test_554, 2.973100423812866
test_555, 4.140627861022949
test_556, 4.105685710906982
test_557, 3.4339513778686523
test_558, 3.2825143337249756
test_559, 2.83845591545105
test_560, 3.143418073654175
test_561, 2.822446584701538
test_562, 3.0937798023223877
test_563, 2.7428324222564697
test_564, 3.179438352584839
test_565, 4.02534294128418
test_566, 3.2184031009674072
test_567, 3.5505640506744385
test_568, 3.4166815280914307
test_569, 3.0302820205688477
test_570, 2.7989323139190674
test_571, 3.3197267055511475
test_572, 4.251109600067139
test_573, 3.5100879669189453
test_574, 3.677427053451538
test_575, 4.149764060974121
test_576, 3.2640345096588135
test_577, 3.0691683292388916
test_578, 2.531136989593506
test_579, 2.9572815895080566
test_580, 3.2610960006713867
test_581, 4.123340129852295
test_582, 2.786409616470337
test_583, 3.12886643409729
test_584, 4.473764419555664
test_585, 2.948120594024658
test_586, 4.073832035064697
test_587, 2.9676401615142822
test_588, 4.048768997192383
test_589, 3.3582663536071777
test_590, 3.253476858139038
test_591, 3.0597240924835205
test_592, 4.083220958709717
test_593, 3.009805917739868
test_594, 2.9943294525146484
test_595, 3.208214521408081
test_596, 3.3435187339782715
test_597, 3.309330463409424
test_598, 3.33648681640625
