test_id, mos
test_000, 2.8400893211364746
test_001, 2.1985092163085938
test_002, 2.6525001525878906
test_003, 3.37013578414917
test_004, 2.8531811237335205
test_005, 3.4653565883636475
test_006, 2.1180648803710938
test_007, 3.064286708831787
test_008, 3.2200379371643066
test_009, 2.6483561992645264
test_010, 2.1180648803710938
test_011, 2.699662208557129
test_012, 2.4808402061462402
test_013, 3.37013578414917
test_014, 2.6696627140045166
test_015, 2.9592783451080322
test_016, 2.978074312210083
test_017, 2.082690954208374
test_018, 2.3769562244415283
test_019, 3.4509904384613037
test_020, 2.392176389694214
test_021, 2.8777849674224854
test_022, 1.547204613685608
test_023, 3.1622707843780518
test_024, 3.1256258487701416
test_025, 2.494018077850342
test_026, 3.010040044784546
test_027, 2.7566471099853516
test_028, 2.5905256271362305
test_029, 2.92854380607605
test_030, 2.537984848022461
test_031, 2.0037951469421387
test_032, 3.8535051345825195
test_033, 3.439873456954956
test_034, 2.826014995574951
test_035, 3.1281578540802
test_036, 3.4601519107818604
test_037, 3.376702308654785
test_038, 2.992136240005493
test_039, 3.4036948680877686
test_040, 3.1845901012420654
test_041, 3.461276054382324
test_042, 3.0667977333068848
test_043, 3.2761192321777344
test_044, 3.1845901012420654
test_045, 2.8402230739593506
test_046, 3.6221938133239746
test_047, 2.965445041656494
test_048, 2.121149778366089
test_049, 1.7168128490447998
test_050, 1.802283525466919
test_051, 1.8611996173858643
test_052, 2.4333810806274414
test_053, 2.6103732585906982
test_054, 2.490581512451172
test_055, 2.484074354171753
test_056, 3.047950267791748
test_057, 2.3980607986450195
test_058, 1.8711011409759521
test_059, 2.823683738708496
test_060, 2.3408384323120117
test_061, 2.111419677734375
test_062, 1.8711011409759521
test_063, 2.4333810806274414
test_064, 3.579817056655884
test_065, 3.9734795093536377
test_066, 3.3654568195343018
test_067, 3.4172377586364746
test_068, 3.6822407245635986
test_069, 4.0359015464782715
test_070, 4.0359015464782715
test_071, 3.1667909622192383
test_072, 3.078462839126587
test_073, 3.5240352153778076
test_074, 3.4036006927490234
test_075, 2.746971607208252
test_076, 3.9734795093536377
test_077, 3.4172377586364746
test_078, 3.1667909622192383
test_079, 3.3654568195343018
test_080, 1.8079439401626587
test_081, 4.432687759399414
test_082, 3.3842697143554688
test_083, 3.0372655391693115
test_084, 3.3842697143554688
test_085, 2.6975531578063965
test_086, 1.5727181434631348
test_087, 1.5727181434631348
test_088, 3.902829885482788
test_089, 3.902829885482788
test_090, 1.5727181434631348
test_091, 4.432687759399414
test_092, 4.432687759399414
test_093, 3.902829885482788
test_094, 3.3842697143554688
test_095, 1.8079439401626587
test_096, 2.9880475997924805
test_097, 4.073607921600342
test_098, 2.9881069660186768
test_099, 3.9378273487091064
test_100, 3.450829029083252
test_101, 4.1720709800720215
test_102, 3.4566571712493896
test_103, 2.816758155822754
test_104, 2.42423152923584
test_105, 2.819312334060669
test_106, 2.88049578666687
test_107, 3.444622039794922
test_108, 3.5119214057922363
test_109, 3.7989389896392822
test_110, 4.037158489227295
test_111, 3.4719667434692383
test_112, 3.7900547981262207
test_113, 3.1991422176361084
test_114, 3.427558183670044
test_115, 2.926640272140503
test_116, 3.5563504695892334
test_117, 3.0912435054779053
test_118, 2.766951322555542
test_119, 3.5563504695892334
test_120, 3.1999266147613525
test_121, 3.5091071128845215
test_122, 3.06416916847229
test_123, 3.06416916847229
test_124, 3.7251040935516357
test_125, 3.0251243114471436
test_126, 4.113048076629639
test_127, 3.34004545211792
test_128, 3.8767917156219482
test_129, 4.293842792510986
test_130, 3.8131136894226074
test_131, 3.4851198196411133
test_132, 4.40537166595459
test_133, 3.995561122894287
test_134, 3.1700985431671143
test_135, 3.385745048522949
test_136, 3.269820213317871
test_137, 4.3665289878845215
test_138, 3.6763253211975098
test_139, 4.261113166809082
test_140, 3.5342674255371094
test_141, 4.184333801269531
test_142, 3.4363863468170166
test_143, 3.250455856323242
test_144, 1.517577886581421
test_145, 2.4057657718658447
test_146, 2.5711095333099365
test_147, 2.011155128479004
test_148, 2.891526460647583
test_149, 2.0766189098358154
test_150, 2.423941135406494
test_151, 1.8210347890853882
test_152, 2.011155128479004
test_153, 1.8536826372146606
test_154, 3.575669527053833
test_155, 3.133268117904663
test_156, 2.7097747325897217
test_157, 1.9111953973770142
test_158, 2.4893267154693604
test_159, 2.8997323513031006
test_160, 3.5250325202941895
test_161, 4.359473705291748
test_162, 4.286232948303223
test_163, 4.132862091064453
test_164, 3.6706628799438477
test_165, 3.71504282951355
test_166, 2.2077906131744385
test_167, 4.314295768737793
test_168, 4.336161136627197
test_169, 4.148331165313721
test_170, 4.359473705291748
test_171, 4.217426300048828
test_172, 3.8948614597320557
test_173, 4.043932914733887
test_174, 4.043932914733887
test_175, 3.908752679824829
test_176, 3.086726665496826
test_177, 3.617704391479492
test_178, 2.960272789001465
test_179, 3.260007619857788
test_180, 2.947321891784668
test_181, 3.7341623306274414
test_182, 3.5867109298706055
test_183, 3.3587653636932373
test_184, 3.370161533355713
test_185, 3.0395781993865967
test_186, 3.5867109298706055
test_187, 3.617704391479492
test_188, 2.3159306049346924
test_189, 3.1791868209838867
test_190, 3.5400047302246094
test_191, 3.5859761238098145
test_192, 3.190911293029785
test_193, 3.711954355239868
test_194, 3.1511170864105225
test_195, 3.63449764251709
test_196, 2.897588014602661
test_197, 3.4639174938201904
test_198, 3.188184976577759
test_199, 3.2138893604278564
test_200, 3.285635471343994
test_201, 3.285635471343994
test_202, 3.791245222091675
test_203, 2.9907877445220947
test_204, 3.834599733352661
test_205, 3.2138893604278564
test_206, 3.8737499713897705
test_207, 3.791245222091675
test_208, 2.169395685195923
test_209, 2.0232508182525635
test_210, 1.735067367553711
test_211, 2.236396312713623
test_212, 1.7299271821975708
test_213, 2.1952126026153564
test_214, 1.613539457321167
test_215, 1.6826961040496826
test_216, 1.9210282564163208
test_217, 1.9246338605880737
test_218, 2.0232508182525635
test_219, 2.4684951305389404
test_220, 1.7126959562301636
test_221, 2.169395685195923
test_222, 2.3340399265289307
test_223, 2.024444818496704
test_224, 2.4961040019989014
